"UNITID","Students","Demographic"
196088,17265,"women"
196097,15438,"men"
196097,17593,"women"
196103,1460,"men"
196103,1770,"women"
196112,1667,"men"
196112,1339,"women"
196121,3179,"men"
196121,4959,"women"
196130,3309,"men"
196130,4774,"women"
196149,3453,"men"
196149,4371,"women"
196158,1443,"men"
196158,2139,"women"
196167,1499,"men"
196167,2731,"women"
196176,3122,"men"
196176,5575,"women"
196185,2372,"men"
196185,3891,"women"
196194,4201,"men"
196194,5018,"women"
196200,1260,"men"
196200,2219,"women"
196219,1556,"men"
196219,2130,"women"
196228,91,"men"
196228,305,"women"
196237,2397,"men"
196237,3557,"women"
196246,2070,"men"
196246,3219,"women"
196255,705,"men"
196255,1796,"women"
196264,5059,"men"
196264,11228,"women"
196291,1360,"men"
196291,203,"women"
196307,544,"men"
196307,935,"women"
196389,418,"men"
196389,1468,"women"
196413,16292,"men"
196413,20951,"women"
196431,360,"men"
196431,0,"women"
196440,17,"men"
196440,0,"women"
196468,1232,"men"
196468,4202,"women"
196565,3528,"men"
196565,4455,"women"
196583,96,"men"
196583,0,"women"
196592,4217,"men"
196592,10409,"women"
196653,193,"men"
196653,1228,"women"
196680,9405,"men"
196680,9418,"women"
196699,1833,"men"
196699,1797,"women"
196866,1164,"men"
196866,954,"women"
196884,111,"men"
196884,161,"women"
197018,2006,"men"
197018,0,"women"
197027,788,"men"
197027,172,"women"
197036,3637,"men"
197036,1019,"women"
197045,1685,"men"
197045,3017,"women"
197133,968,"men"
197133,1641,"women"
197142,284,"men"
197142,311,"women"
197151,1084,"men"
197151,3114,"women"
197197,736,"men"
197197,1281,"women"
197221,79,"men"
197221,27,"women"
197285,474,"men"
197285,1101,"women"
197294,7235,"men"
197294,8360,"women"
197337,1,"men"
197337,83,"women"
197531,316,"men"
197531,367,"women"
197601,170,"men"
197601,0,"women"
197647,155,"men"
197647,0,"women"
197674,272,"men"
197674,0,"women"
197692,100,"men"
197692,0,"women"
197708,3329,"men"
197708,4239,"women"
197735,1184,"men"
197735,0,"women"
197744,247,"men"
197744,0,"women"
197814,1298,"men"
197814,2171,"women"
197850,1800,"men"
197850,3005,"women"
197869,9820,"men"
197869,13206,"women"
197887,3639,"men"
197887,5551,"women"
197911,615,"men"
197911,772,"women"
197966,824,"men"
197966,1699,"women"
197984,934,"men"
197984,863,"women"
197993,0,"men"
197993,203,"women"
198011,421,"men"
198011,985,"women"
198039,1522,"men"
198039,2448,"women"
198066,519,"men"
198066,321,"women"
198084,949,"men"
198084,1641,"women"
198109,77,"men"
198109,803,"women"
198118,1803,"men"
198118,3031,"women"
198136,2534,"men"
198136,3163,"women"
198154,13298,"men"
198154,13387,"women"
198206,754,"men"
198206,1417,"women"
198215,711,"men"
198215,760,"women"
198233,2719,"men"
198233,3522,"women"
198251,2711,"men"
198251,4646,"women"
198260,11095,"men"
198260,15854,"women"
198303,467,"men"
198303,317,"women"
198321,1272,"men"
198321,2451,"women"
198330,1856,"men"
198330,2971,"women"
198367,1588,"men"
198367,2324,"women"
198376,1834,"men"
198376,3278,"women"
198385,963,"men"
198385,1117,"women"
198419,8061,"men"
198419,10299,"women"
198455,2863,"men"
198455,4958,"women"
198464,11695,"men"
198464,18009,"women"
198491,528,"men"
198491,1592,"women"
198507,1148,"men"
198507,1356,"women"
198516,3112,"men"
198516,4450,"women"
198534,6046,"men"
198534,9464,"women"
198543,2654,"men"
198543,5683,"women"
198552,4199,"men"
198552,7648,"women"
198561,1160,"men"
198561,2325,"women"
198570,2853,"men"
198570,5173,"women"
198598,529,"men"
198598,500,"women"
198613,637,"men"
198613,669,"women"
198622,6262,"men"
198622,9172,"women"
198640,503,"men"
198640,961,"women"
198668,616,"men"
198668,1100,"women"
198677,17,"men"
198677,21,"women"
198695,2704,"men"
198695,3590,"women"
198710,946,"men"
198710,1637,"women"
198729,588,"men"
198729,1127,"women"
198756,657,"men"
198756,689,"women"
198774,2499,"men"
198774,4385,"women"
198808,297,"men"
198808,591,"women"
198817,1123,"men"
198817,2170,"women"
198835,922,"men"
198835,1566,"women"
198844,6,"men"
198844,195,"women"
198862,520,"men"
198862,376,"women"
198871,408,"men"
198871,105,"women"
198899,570,"men"
198899,544,"women"
198905,388,"men"
198905,649,"women"
198914,506,"men"
198914,625,"women"
198923,600,"men"
198923,978,"women"
198950,41,"men"
198950,1664,"women"
198969,989,"men"
198969,977,"women"
198978,17,"men"
198978,175,"women"
198987,1834,"men"
198987,2733,"women"
199023,567,"men"
199023,684,"women"
199032,629,"men"
199032,658,"women"
199069,810,"men"
199069,1916,"women"
199078,16,"men"
199078,220,"women"
199087,1381,"men"
199087,2272,"women"
199102,5944,"men"
199102,9469,"women"
199111,1350,"men"
199111,1989,"women"
199120,13764,"men"
199120,20876,"women"
199139,16558,"men"
199139,17600,"women"
199148,6551,"men"
199148,13352,"women"
199157,2630,"men"
199157,6378,"women"
199184,430,"men"
199184,655,"women"
199193,20648,"men"
199193,20381,"women"
199209,785,"men"
199209,987,"women"
199218,7085,"men"
199218,13624,"women"
199263,227,"men"
199263,327,"women"
199272,476,"men"
199272,599,"women"
199281,3203,"men"
199281,6298,"women"
199306,454,"men"
199306,588,"women"
199324,586,"men"
199324,1130,"women"
199333,4265,"men"
199333,6917,"women"
199412,728,"men"
199412,1375,"women"
199421,1198,"men"
199421,2213,"women"
199449,1003,"men"
199449,2138,"women"
199458,126,"men"
199458,60,"women"
199467,293,"men"
199467,561,"women"
199476,757,"men"
199476,1958,"women"
199485,800,"men"
199485,1402,"women"
199494,3331,"men"
199494,5475,"women"
199582,483,"men"
199582,492,"women"
199607,13,"men"
199607,546,"women"
199625,717,"men"
199625,1556,"women"
199634,1814,"men"
199634,3089,"women"
199643,508,"men"
199643,570,"women"
199689,8,"men"
199689,245,"women"
199698,400,"men"
199698,445,"women"
199722,631,"men"
199722,1182,"women"
199731,1053,"men"
199731,1807,"women"
199740,977,"men"
199740,2369,"women"
199759,2758,"men"
199759,1360,"women"
199768,1409,"men"
199768,2167,"women"
199786,2166,"men"
199786,3608,"women"
199795,540,"men"
199795,802,"women"
199838,1288,"men"
199838,2580,"women"
199847,4244,"men"
199847,5599,"women"
199856,14682,"men"
199856,18220,"women"
199865,285,"men"
199865,576,"women"
199883,33,"men"
199883,126,"women"
199892,1579,"men"
199892,2619,"women"
199908,892,"men"
199908,1442,"women"
199926,1298,"men"
199926,1798,"women"
199953,846,"men"
199953,1713,"women"
199962,1403,"men"
199962,2191,"women"
199971,70,"men"
199971,26,"women"
199980,175,"men"
199980,41,"women"
199999,1320,"men"
199999,4004,"women"
200004,5359,"men"
200004,7847,"women"
200013,72,"men"
200013,405,"women"
200022,2733,"men"
200022,2668,"women"
200059,725,"men"
200059,1034,"women"
200086,111,"men"
200086,243,"women"
200110,2,"men"
200110,75,"women"
200156,732,"men"
200156,752,"women"
200192,1024,"men"
200192,1601,"women"
200208,155,"men"
200208,320,"women"
200217,1802,"men"
200217,2824,"women"
200226,496,"men"
200226,907,"women"
200253,1245,"men"
200253,2019,"women"
200280,9329,"men"
200280,9120,"women"
200305,2125,"men"
200305,1931,"women"
200314,545,"men"
200314,968,"women"
200332,6321,"men"
200332,6720,"women"
200341,478,"men"
200341,790,"women"
200466,144,"men"
200466,278,"women"
200484,217,"men"
200484,146,"women"
200527,348,"men"
200527,567,"women"
200554,240,"men"
200554,487,"women"
200572,856,"men"
200572,1337,"women"
200590,65,"men"
200590,258,"women"
200697,1218,"men"
200697,273,"women"
200785,64,"men"
200785,691,"women"
200800,7559,"men"
200800,7636,"women"
200846,624,"men"
200846,888,"women"
200873,31,"men"
200873,43,"women"
201034,666,"men"
201034,630,"women"
201061,65,"men"
201061,197,"women"
201098,18,"men"
201098,26,"women"
201104,2272,"men"
201104,2945,"women"
201131,89,"men"
201131,215,"women"
201140,167,"men"
201140,20,"women"
201159,298,"men"
201159,99,"women"
201177,28,"men"
201177,297,"women"
201195,1560,"men"
201195,2086,"women"
201283,326,"men"
201283,639,"women"
201371,392,"men"
201371,344,"women"
201432,869,"men"
201432,1520,"women"
201441,8544,"men"
201441,11414,"women"
201469,180,"men"
201469,686,"women"
201478,85,"men"
201478,130,"women"
201496,517,"men"
201496,384,"women"
201539,13,"men"
201539,94,"women"
201548,1487,"men"
201548,1960,"women"
201645,6161,"men"
201645,6519,"women"
201654,2607,"men"
201654,3137,"women"
201672,1354,"men"
201672,2995,"women"
201681,9,"men"
201681,79,"women"
201690,1417,"men"
201690,2821,"women"
201803,10,"men"
201803,63,"women"
201821,84,"men"
201821,822,"women"
201867,21,"men"
201867,101,"women"
201885,23457,"men"
201885,28269,"women"
201928,5142,"men"
201928,8046,"women"
201946,6251,"men"
201946,9031,"women"
201955,4672,"men"
201955,6949,"women"
201964,719,"men"
201964,962,"women"
201973,2354,"men"
201973,4357,"women"
202046,157,"men"
202046,420,"women"
202073,182,"men"
202073,177,"women"
202134,7755,"men"
202134,8987,"women"
202152,22,"men"
202152,183,"women"
202170,259,"men"
202170,681,"women"
202222,18677,"men"
202222,23808,"women"
202356,12700,"men"
202356,16165,"women"
202435,122,"men"
202435,153,"women"
202453,90,"men"
202453,21,"women"
202480,6307,"men"
202480,5867,"women"
202514,360,"men"
202514,212,"women"
202523,1190,"men"
202523,1328,"women"
202648,2207,"men"
202648,3559,"women"
202657,120,"men"
202657,392,"women"
202763,2202,"men"
202763,3910,"women"
202806,4774,"men"
202806,8683,"women"
202888,0,"men"
202888,65,"women"
202903,280,"men"
202903,243,"women"
202912,66,"men"
202912,692,"women"
202949,218,"men"
202949,16,"women"
202985,2,"men"
202985,55,"women"
203030,15,"men"
203030,95,"women"
203067,99,"men"
203067,164,"women"
203085,622,"men"
203085,579,"women"
203128,501,"men"
203128,548,"women"
203146,486,"men"
203146,40,"women"
203155,1315,"men"
203155,1222,"women"
203234,3,"men"
203234,169,"women"
203331,5001,"men"
203331,11307,"women"
203368,1524,"men"
203368,1517,"women"
203386,394,"men"
203386,5139,"women"
203438,1,"men"
203438,188,"women"
203447,1023,"men"
203447,1817,"women"
203456,731,"men"
203456,1305,"women"
203465,2004,"men"
203465,3610,"women"
203474,1231,"men"
203474,2093,"women"
203483,1243,"men"
203483,1830,"women"
203492,753,"men"
203492,1643,"women"
203517,12062,"men"
203517,20857,"women"
203526,1279,"men"
203526,2252,"women"
203535,1020,"men"
203535,1453,"women"
203544,200,"men"
203544,1030,"women"
203580,583,"men"
203580,653,"women"
203599,2561,"men"
203599,4144,"women"
203614,149,"men"
203614,482,"women"
203678,1712,"men"
203678,3018,"women"
203720,237,"men"
203720,144,"women"
203739,6,"men"
203739,69,"women"
203748,4963,"men"
203748,7493,"women"
203757,516,"men"
203757,837,"women"
203775,596,"men"
203775,949,"women"
203845,622,"men"
203845,712,"women"
203881,1906,"men"
203881,2207,"women"
203942,27,"men"
203942,25,"women"
203960,198,"men"
203960,1319,"women"
203997,79,"men"
203997,124,"women"
204006,1275,"men"
204006,1537,"women"
204015,676,"men"
204015,850,"women"
204024,9176,"men"
204024,10641,"women"
204121,0,"men"
204121,78,"women"
204158,15,"men"
204158,77,"women"
204176,109,"men"
204176,749,"women"
204185,1246,"men"
204185,1283,"women"
204194,1105,"men"
204194,1510,"women"
204200,844,"men"
204200,1486,"women"
204255,791,"men"
204255,1254,"women"
204264,929,"men"
204264,1842,"women"
204334,2,"men"
204334,242,"women"
204422,1262,"men"
204422,1949,"women"
204431,22,"men"
204431,60,"women"
204440,4370,"men"
204440,1342,"women"
204459,30,"men"
204459,11,"women"
204477,494,"men"
204477,523,"women"
204486,2622,"men"
204486,553,"women"
204501,1759,"men"
204501,2401,"women"
204608,389,"men"
204608,46,"women"
204617,617,"men"
204617,847,"women"
204635,1615,"men"
204635,1469,"women"
204662,221,"men"
204662,283,"women"
204671,423,"men"
204671,502,"women"
204680,476,"men"
204680,626,"women"
204699,537,"men"
204699,540,"women"
204705,1440,"men"
204705,1405,"women"
204714,5,"men"
204714,109,"women"
204723,295,"men"
204723,96,"women"
204769,3,"men"
204769,201,"women"
204778,1,"men"
204778,69,"women"
204796,30994,"men"
204796,34042,"women"
204802,798,"men"
204802,1500,"women"
204820,1242,"men"
204820,2349,"women"
204839,1107,"men"
204839,2240,"women"
204848,1352,"men"
204848,2324,"women"
204857,10865,"men"
204857,17789,"women"
204866,1069,"men"
204866,2361,"women"
204884,11,"men"
204884,209,"women"
204893,8,"men"
204893,37,"women"
204909,634,"men"
204909,848,"women"
204936,990,"men"
204936,1715,"women"
204945,5858,"men"
204945,5601,"women"
204963,6,"men"
204963,72,"women"
204981,67,"men"
204981,122,"women"
204990,86,"men"
204990,88,"women"
205027,79,"men"
205027,1,"women"
205054,56,"men"
205054,723,"women"
205090,9,"men"
205090,64,"women"
205124,72,"men"
205124,0,"women"
205142,72,"men"
205142,155,"women"
205179,147,"men"
205179,536,"women"
205203,1059,"men"
205203,1643,"women"
205391,62,"men"
205391,157,"women"
205443,1575,"men"
205443,2271,"women"
205470,14578,"men"
205470,18424,"women"
205841,5150,"men"
205841,7249,"women"
205887,224,"men"
205887,948,"women"
205957,2026,"men"
205957,2526,"women"
205966,950,"men"
205966,1953,"women"
206011,1596,"men"
206011,1262,"women"
206039,0,"men"
206039,75,"women"
206048,2127,"men"
206048,2739,"women"
206084,8016,"men"
206084,9481,"women"
206154,19,"men"
206154,7,"women"
206172,62,"men"
206172,26,"women"
206181,72,"men"
206181,121,"women"
206288,347,"men"
206288,248,"women"
206321,35,"men"
206321,102,"women"
206349,393,"men"
206349,2326,"women"
206437,979,"men"
206437,1486,"women"
206446,917,"men"
206446,1695,"women"
206491,346,"men"
206491,351,"women"
206507,459,"men"
206507,565,"women"
206516,97,"men"
206516,73,"women"
206525,676,"men"
206525,696,"women"
206589,899,"men"
206589,1013,"women"
206604,5275,"men"
206604,6167,"women"
206613,698,"men"
206613,963,"women"
206622,2842,"men"
206622,3889,"women"
206695,5844,"men"
206695,7351,"women"
206835,532,"men"
206835,543,"women"
206862,1112,"men"
206862,1489,"women"
206905,213,"men"
206905,143,"women"
206914,1550,"men"
206914,2743,"women"
206923,681,"men"
206923,1479,"women"
206932,64,"men"
206932,765,"women"
206941,5363,"men"
206941,8884,"women"
206996,752,"men"
206996,1867,"women"
207041,1457,"men"
207041,2444,"women"
207050,488,"men"
207050,1102,"women"
207069,871,"men"
207069,1516,"women"
207087,7,"men"
207087,66,"women"
207102,39,"men"
207102,96,"women"
207157,204,"men"
207157,135,"women"
207209,856,"men"
207209,1220,"women"
207236,990,"men"
207236,2395,"women"
207254,1043,"men"
207254,112,"women"
207263,2810,"men"
207263,5192,"women"
207281,1695,"men"
207281,2924,"women"
207290,830,"men"
207290,1299,"women"
207306,945,"men"
207306,1443,"women"
207315,937,"men"
207315,1242,"women"
207324,1547,"men"
207324,1936,"women"
207342,1031,"men"
207342,2802,"women"
207351,507,"men"
207351,778,"women"
207388,13642,"men"
207388,14943,"women"
207397,2342,"men"
207397,4002,"women"
207403,753,"men"
207403,917,"women"
207449,6039,"men"
207449,10210,"women"
207458,1177,"men"
207458,2030,"women"
207500,15512,"men"
207500,17442,"women"
207564,2091,"men"
207564,1087,"women"
207582,2810,"men"
207582,3566,"women"
207661,1550,"men"
207661,2326,"women"
207670,3690,"men"
207670,5834,"women"
207704,0,"men"
207704,243,"women"
207722,345,"men"
207722,668,"women"
207740,589,"men"
207740,1337,"women"
207786,2,"men"
207786,22,"women"
207847,2961,"men"
207847,4692,"women"
207856,223,"men"
207856,161,"women"
207865,1986,"men"
207865,3883,"women"
207935,7359,"men"
207935,12694,"women"
207962,1343,"men"
207962,236,"women"
207971,1998,"men"
207971,1959,"women"
208035,523,"men"
208035,945,"women"
208044,12,"men"
208044,44,"women"
208053,223,"men"
208053,127,"women"
208275,1389,"men"
208275,1832,"women"
208318,3367,"men"
208318,3954,"women"
208390,5643,"men"
208390,6989,"women"
208406,5607,"men"
208406,5917,"women"
208415,711,"men"
208415,795,"women"
208433,2,"men"
208433,105,"women"
208479,71,"men"
208479,581,"women"
208512,159,"men"
208512,632,"women"
208637,97,"men"
208637,201,"women"
208646,1981,"men"
208646,3170,"women"
208725,29,"men"
208725,31,"women"
208822,1893,"men"
208822,3115,"women"
208859,8,"men"
208859,70,"women"
209038,5654,"men"
209038,6348,"women"
209056,1279,"men"
209056,2517,"women"
209065,668,"men"
209065,1233,"women"
209074,3767,"men"
209074,4864,"women"
209083,16,"men"
209083,80,"women"
209153,7,"men"
209153,42,"women"
209205,3,"men"
209205,70,"women"
209241,118,"men"
209241,5,"women"
209250,6567,"men"
209250,5089,"women"
209296,58,"men"
209296,343,"women"
209409,358,"men"
209409,540,"women"
209490,971,"men"
209490,2255,"women"
209506,3916,"men"
209506,4880,"women"
209542,21709,"men"
209542,21514,"women"
209551,11192,"men"
209551,14240,"women"
209603,115,"men"
209603,431,"women"
209612,1210,"men"
209612,2720,"women"
209667,8,"men"
209667,95,"women"
209676,25,"men"
209676,165,"women"
209694,9,"men"
209694,58,"women"
209700,47,"men"
209700,253,"women"
209719,1,"men"
209719,112,"women"
209746,15532,"men"
209746,19681,"women"
209807,10386,"men"
209807,14483,"women"
209825,1415,"men"
209825,2307,"women"
209922,645,"men"
209922,910,"women"
209940,2827,"men"
209940,3710,"women"
210146,2541,"men"
210146,4529,"women"
210155,823,"men"
210155,1330,"women"
210234,1761,"men"
210234,1308,"women"
210270,1345,"men"
210270,2339,"women"
210304,142,"men"
210304,262,"women"
210331,513,"men"
210331,582,"women"
210368,626,"men"
210368,314,"women"
210401,935,"men"
210401,1310,"women"
210429,2494,"men"
210429,4743,"women"
210438,450,"men"
210438,856,"women"
210492,148,"men"
210492,147,"women"
210508,12,"men"
210508,10,"women"
210571,791,"men"
210571,1108,"women"
210599,878,"men"
210599,638,"women"
210605,8165,"men"
210605,9466,"women"
210669,604,"men"
210669,643,"women"
210711,3,"men"
210711,200,"women"
210739,1517,"men"
210739,2481,"women"
210748,6,"men"
210748,160,"women"
210775,1099,"men"
210775,2098,"women"
210784,3,"men"
210784,377,"women"
210809,9852,"men"
210809,4864,"women"
211006,499,"men"
211006,52,"women"
211079,892,"men"
211079,1323,"women"
211088,1228,"men"
211088,2680,"women"
211130,36,"men"
211130,17,"women"
211273,67,"men"
211273,1717,"women"
211291,1899,"men"
211291,2115,"women"
211307,4380,"men"
211307,6176,"women"
211316,1,"men"
211316,141,"women"
211334,1,"men"
211334,50,"women"
211343,1286,"men"
211343,2087,"women"
211431,595,"men"
211431,2552,"women"
211440,9509,"men"
211440,7286,"women"
211468,174,"men"
211468,1351,"women"
