"UNITID","Students","Demographic"
476735,18,"Women"
476753,5,"Men"
476753,235,"Women"
476780,10,"Men"
476780,57,"Women"
476799,32,"Men"
476799,159,"Women"
476805,1,"Men"
476805,37,"Women"
476814,379,"Men"
476814,378,"Women"
476841,33,"Men"
476841,128,"Women"
476850,85,"Men"
476850,19,"Women"
476869,4,"Men"
476869,78,"Women"
476878,0,"Men"
476878,164,"Women"
476887,45,"Men"
476887,596,"Women"
476896,52,"Men"
476896,77,"Women"
476902,1,"Men"
476902,84,"Women"
476939,73,"Men"
476939,588,"Women"
476975,4702,"Men"
476975,5555,"Women"
476984,7,"Men"
476984,172,"Women"
476993,5,"Men"
476993,236,"Women"
477002,1,"Men"
477002,42,"Women"
477039,263,"Men"
477039,1624,"Women"
477233,41,"Men"
477233,48,"Women"
478582,6,"Men"
478582,121,"Women"
478591,3,"Men"
478591,225,"Women"
478616,2,"Men"
478616,97,"Women"
478917,2,"Men"
478917,44,"Women"
478953,17,"Men"
478953,192,"Women"
479062,121,"Men"
479062,3,"Women"
479424,29,"Men"
479424,255,"Women"
479956,6956,"Men"
479956,6818,"Women"
479965,16,"Men"
479965,134,"Women"
479974,28,"Men"
479974,62,"Women"
479992,13,"Men"
479992,2,"Women"
480000,34,"Men"
480000,16,"Women"
480019,594,"Men"
480019,70,"Women"
480037,1176,"Men"
480037,290,"Women"
480073,73,"Men"
480073,224,"Women"
480091,1168,"Men"
480091,9175,"Women"
480125,14,"Men"
480125,452,"Women"
480161,0,"Men"
480161,2,"Women"
480198,82,"Men"
480198,175,"Women"
480204,60,"Men"
480204,353,"Women"
480310,4,"Men"
480310,73,"Women"
480471,497,"Men"
480471,371,"Women"
480523,7,"Men"
480523,77,"Women"
480532,2,"Men"
480532,77,"Women"
480550,4,"Men"
480550,53,"Women"
480569,337,"Men"
480569,478,"Women"
480657,36,"Men"
480657,323,"Women"
480727,35,"Men"
480727,1,"Women"
480781,174,"Men"
480781,73,"Women"
480790,874,"Men"
480790,1029,"Women"
480824,86,"Men"
480824,634,"Women"
480833,94,"Men"
480833,982,"Women"
480842,29,"Men"
480842,20,"Women"
480851,14,"Men"
480851,14,"Women"
480879,5,"Men"
480879,45,"Women"
480888,76,"Men"
480888,76,"Women"
480903,379,"Men"
480903,49,"Women"
480921,78,"Men"
480921,17,"Women"
480967,96,"Men"
480967,145,"Women"
480976,3,"Men"
480976,50,"Women"
480985,1,"Men"
480985,238,"Women"
480994,2,"Men"
480994,116,"Women"
481003,237,"Men"
481003,56,"Women"
481021,31,"Men"
481021,16,"Women"
481030,26,"Men"
481030,22,"Women"
481049,0,"Men"
481049,26,"Women"
481058,168,"Men"
481058,133,"Women"
481067,17,"Men"
481067,3,"Women"
481085,13,"Men"
481085,163,"Women"
481094,19,"Men"
481094,169,"Women"
481100,17,"Men"
481100,75,"Women"
481128,22,"Men"
481128,77,"Women"
481146,3,"Men"
481146,57,"Women"
481155,90,"Men"
481155,93,"Women"
481182,2,"Men"
481182,32,"Women"
481191,20,"Men"
481191,85,"Women"
481207,22,"Men"
481207,65,"Women"
481225,18,"Men"
481225,14,"Women"
481243,3,"Men"
481243,208,"Women"
481252,10,"Men"
481252,111,"Women"
481289,18,"Men"
481289,88,"Women"
481298,0,"Men"
481298,34,"Women"
481313,1,"Men"
481313,94,"Women"
481331,43,"Men"
481331,14,"Women"
481340,0,"Men"
481340,33,"Women"
481368,9,"Men"
481368,110,"Women"
481386,76,"Men"
481386,552,"Women"
481401,372,"Men"
481401,196,"Women"
481410,84,"Men"
481410,0,"Women"
481429,14,"Men"
481429,144,"Women"
481438,76,"Men"
481438,0,"Women"
481447,10,"Men"
481447,29,"Women"
481456,6,"Men"
481456,14,"Women"
481465,5,"Men"
481465,89,"Women"
481474,0,"Men"
481474,91,"Women"
481483,4,"Men"
481483,224,"Women"
481517,12,"Men"
481517,84,"Women"
481526,2,"Men"
481526,269,"Women"
481535,17,"Men"
481535,35,"Women"
481571,3,"Men"
481571,2,"Women"
481678,5,"Men"
481678,68,"Women"
481720,9,"Men"
481720,58,"Women"
481739,0,"Men"
481739,50,"Women"
481748,3,"Men"
481748,133,"Women"
481775,110,"Men"
481775,147,"Women"
481845,4,"Men"
481845,63,"Women"
481863,9,"Men"
481863,66,"Women"
481890,6,"Men"
481890,71,"Women"
481906,8,"Men"
481906,57,"Women"
481960,176,"Men"
481960,7,"Women"
482015,820,"Men"
482015,269,"Women"
482060,48,"Men"
482060,311,"Women"
482097,229,"Men"
482097,167,"Women"
482149,3680,"Men"
482149,7220,"Women"
482158,3846,"Men"
482158,4517,"Women"
482167,6,"Men"
482167,103,"Women"
482176,6,"Men"
482176,207,"Women"
482185,27,"Men"
482185,20,"Women"
482194,8,"Men"
482194,96,"Women"
482200,4,"Men"
482200,24,"Women"
482228,140,"Men"
482228,71,"Women"
482246,48,"Men"
482246,7,"Women"
482255,385,"Men"
482255,44,"Women"
482291,832,"Men"
482291,583,"Women"
482413,53,"Men"
482413,54,"Women"
482422,4,"Men"
482422,2,"Women"
482431,1264,"Men"
482431,1139,"Women"
482459,48,"Men"
482459,66,"Women"
482468,199,"Men"
482468,323,"Women"
482477,10291,"Men"
482477,21005,"Women"
482547,0,"Men"
482547,1,"Women"
482556,32,"Men"
482556,35,"Women"
482574,74,"Men"
482574,137,"Women"
482635,10,"Men"
482635,7,"Women"
482653,10,"Men"
482653,9,"Women"
482680,8357,"Men"
482680,10934,"Women"
482699,667,"Men"
482699,1226,"Women"
482705,3159,"Men"
482705,4252,"Women"
482936,1418,"Men"
482936,351,"Women"
482963,130,"Men"
482963,354,"Women"
482981,91,"Men"
482981,23,"Women"
482990,13,"Men"
482990,127,"Women"
483009,24,"Men"
483009,101,"Women"
483018,42,"Men"
483018,79,"Women"
483036,952,"Men"
483036,1451,"Women"
483045,4657,"Men"
483045,6870,"Women"
483054,69,"Men"
483054,17,"Women"
483106,51,"Men"
483106,237,"Women"
483124,26292,"Men"
483124,46702,"Women"
483212,1260,"Men"
483212,2203,"Women"
483230,155,"Men"
483230,6,"Women"
483258,47,"Men"
483258,7,"Women"
483276,45,"Men"
483276,14,"Women"
483328,4,"Men"
483328,48,"Women"
483337,5,"Men"
483337,191,"Women"
483346,10,"Men"
483346,37,"Women"
483355,8,"Men"
483355,181,"Women"
483364,4,"Men"
483364,158,"Women"
483373,13,"Men"
483373,212,"Women"
483382,226,"Men"
483382,0,"Women"
483425,1,"Men"
483425,54,"Women"
483470,8,"Men"
483470,94,"Women"
483504,181,"Men"
483504,249,"Women"
483513,26,"Men"
483513,6,"Women"
483559,3,"Men"
483559,54,"Women"
483577,7,"Men"
483577,109,"Women"
483595,2115,"Men"
483595,6263,"Women"
483647,8,"Men"
483647,113,"Women"
483708,89,"Men"
483708,422,"Women"
483726,0,"Men"
483726,17,"Women"
483735,10,"Men"
483735,102,"Women"
483744,59,"Men"
483744,12,"Women"
483753,51,"Men"
483753,11,"Women"
483780,655,"Men"
483780,441,"Women"
483799,19,"Men"
483799,53,"Women"
483814,84,"Men"
483814,646,"Women"
483823,357,"Men"
483823,155,"Women"
483841,4,"Men"
483841,20,"Women"
483850,0,"Men"
483850,7,"Women"
483869,217,"Men"
483869,283,"Women"
483878,42,"Men"
483878,167,"Women"
483887,3,"Men"
483887,26,"Women"
483896,0,"Men"
483896,61,"Women"
483911,0,"Men"
483911,16,"Women"
483920,99,"Men"
483920,70,"Women"
483948,42,"Men"
483948,14,"Women"
483957,1,"Men"
483957,20,"Women"
483975,373,"Men"
483975,405,"Women"
484002,213,"Men"
484002,2067,"Women"
484011,13,"Men"
484011,74,"Women"
484020,26,"Men"
484020,12,"Women"
484057,8,"Men"
484057,193,"Women"
484066,25,"Men"
484066,499,"Women"
484075,48,"Men"
484075,34,"Women"
484084,1,"Men"
484084,98,"Women"
484093,1,"Men"
484093,98,"Women"
484109,2,"Men"
484109,105,"Women"
484127,9,"Men"
484127,44,"Women"
484136,11,"Men"
484136,18,"Women"
484163,40,"Men"
484163,115,"Women"
484172,12,"Men"
484172,24,"Women"
484190,24,"Men"
484190,8,"Women"
484206,5,"Men"
484206,191,"Women"
484233,121,"Men"
484233,96,"Women"
484330,1,"Men"
484330,37,"Women"
484349,4,"Men"
484349,87,"Women"
484358,4,"Men"
484358,83,"Women"
484367,58,"Men"
484367,455,"Women"
484376,68,"Men"
484376,584,"Women"
484394,7,"Men"
484394,140,"Women"
484473,2542,"Men"
484473,3113,"Women"
484604,11,"Men"
484604,539,"Women"
484613,35766,"Men"
484613,75482,"Women"
484631,12,"Men"
484631,22,"Women"
484756,2,"Men"
484756,4,"Women"
484844,297,"Men"
484844,372,"Women"
484862,167,"Men"
484862,200,"Women"
484871,114,"Men"
484871,0,"Women"
484899,7,"Men"
484899,211,"Women"
484905,1316,"Men"
484905,2478,"Women"
484923,0,"Men"
484923,36,"Women"
484932,759,"Men"
484932,1168,"Women"
484950,12,"Men"
484950,83,"Women"
484996,4,"Men"
484996,134,"Women"
485014,5,"Men"
485014,82,"Women"
485032,6,"Men"
485032,159,"Women"
485111,2513,"Men"
485111,4062,"Women"
485166,12,"Men"
485166,80,"Women"
485236,1,"Men"
485236,44,"Women"
485272,124,"Men"
485272,837,"Women"
485342,195,"Men"
485342,134,"Women"
485360,0,"Men"
485360,3,"Women"
485379,65,"Men"
485379,174,"Women"
485388,55,"Men"
485388,218,"Women"
485397,7,"Men"
485397,145,"Women"
485403,25,"Men"
485403,74,"Women"
485412,22,"Men"
485412,72,"Women"
485458,1589,"Men"
485458,2541,"Women"
485476,1,"Men"
485476,80,"Women"
485485,54,"Men"
485485,229,"Women"
485494,106,"Men"
485494,15,"Women"
485500,67,"Men"
485500,8,"Women"
485519,279,"Men"
485519,124,"Women"
485546,329,"Men"
485546,294,"Women"
485564,19,"Men"
485564,160,"Women"
485573,44,"Men"
485573,243,"Women"
485591,0,"Men"
485591,27,"Women"
485607,1,"Men"
485607,43,"Women"
485698,128,"Men"
485698,27,"Women"
485768,453,"Men"
485768,293,"Women"
485801,5,"Men"
485801,62,"Women"
485856,12,"Men"
485856,27,"Women"
485874,2,"Men"
485874,198,"Women"
485926,57,"Men"
485926,114,"Women"
485953,67,"Men"
485953,10,"Women"
485962,17,"Men"
485962,10,"Women"
485999,112,"Men"
485999,0,"Women"
486017,23,"Men"
486017,0,"Women"
486026,132,"Men"
486026,0,"Women"
486053,145,"Men"
486053,55,"Women"
486080,7,"Men"
486080,5,"Women"
486123,4,"Men"
486123,6,"Women"
486150,54,"Men"
486150,53,"Women"
486169,74,"Men"
486169,10,"Women"
486196,226,"Men"
486196,0,"Women"
486202,2,"Men"
486202,7,"Women"
486239,128,"Men"
486239,191,"Women"
486248,93,"Men"
486248,51,"Women"
486257,175,"Men"
486257,239,"Women"
486284,35,"Men"
486284,65,"Women"
486345,276,"Men"
486345,9,"Women"
486354,100,"Men"
486354,37,"Women"
486372,115,"Men"
486372,12,"Women"
486381,0,"Men"
486381,37,"Women"
486406,0,"Men"
486406,15,"Women"
486415,45,"Men"
486415,507,"Women"
486424,19,"Men"
486424,117,"Women"
486433,20,"Men"
486433,54,"Women"
486442,17,"Men"
486442,100,"Women"
486488,4,"Men"
486488,2,"Women"
486497,48,"Men"
486497,2,"Women"
486503,2,"Men"
486503,52,"Women"
486512,262,"Men"
486512,232,"Women"
486530,1,"Men"
486530,147,"Women"
486558,313,"Men"
486558,30,"Women"
486567,4,"Men"
486567,230,"Women"
486576,70,"Men"
486576,165,"Women"
486619,3,"Men"
486619,112,"Women"
486691,7,"Men"
486691,120,"Women"
486707,2,"Men"
486707,130,"Women"
486716,0,"Men"
486716,75,"Women"
486752,3,"Men"
486752,60,"Women"
486770,28,"Men"
486770,127,"Women"
486798,1720,"Men"
486798,242,"Women"
486813,94,"Men"
486813,523,"Women"
486822,95,"Men"
486822,685,"Women"
486840,23339,"Men"
486840,24425,"Women"
486859,0,"Men"
486859,99,"Women"
486877,0,"Men"
486877,9,"Women"
486886,1,"Men"
486886,30,"Women"
486901,578,"Men"
486901,662,"Women"
486938,124,"Men"
486938,528,"Women"
486947,91,"Men"
486947,538,"Women"
486956,155,"Men"
486956,1071,"Women"
486983,30,"Men"
486983,40,"Women"
487010,1039,"Men"
487010,2062,"Women"
487047,3,"Men"
487047,46,"Women"
487065,30,"Men"
487065,66,"Women"
487083,1,"Men"
487083,43,"Women"
487092,444,"Men"
487092,523,"Women"
487153,2,"Men"
487153,18,"Women"
487162,1886,"Men"
487162,3495,"Women"
487232,0,"Men"
487232,54,"Women"
487302,177,"Men"
487302,406,"Women"
487311,595,"Men"
487311,64,"Women"
487320,8843,"Men"
487320,3234,"Women"
487348,5,"Men"
487348,117,"Women"
487375,171,"Men"
487375,1051,"Women"
487481,631,"Men"
487481,603,"Women"
487506,2,"Men"
487506,86,"Women"
487524,1099,"Men"
487524,2268,"Women"
487533,2,"Men"
487533,136,"Women"
487588,9,"Men"
487588,106,"Women"
487597,1600,"Men"
487597,101,"Women"
487603,612,"Men"
487603,740,"Women"
487621,19,"Men"
487621,1,"Women"
487649,142,"Men"
487649,202,"Women"
487658,49,"Men"
487658,40,"Women"
487676,19,"Men"
487676,183,"Women"
487746,41,"Men"
487746,0,"Women"
487773,2,"Men"
487773,39,"Women"
487791,637,"Men"
487791,107,"Women"
487807,28,"Men"
487807,17,"Women"
487816,0,"Men"
487816,9,"Women"
487861,31,"Men"
487861,161,"Women"
487889,20,"Men"
487889,111,"Women"
487904,20,"Men"
487904,11,"Women"
487922,1,"Men"
487922,73,"Women"
487959,1,"Men"
487959,46,"Women"
487968,5,"Men"
487968,91,"Women"
487977,111,"Men"
487977,2701,"Women"
487995,33,"Men"
487995,107,"Women"
488004,15,"Men"
488004,0,"Women"
488013,33,"Men"
488013,884,"Women"
488022,36,"Men"
488022,23,"Women"
488031,51,"Men"
488031,61,"Women"
488059,155,"Men"
488059,300,"Women"
488077,5301,"Men"
488077,136,"Women"
488110,12,"Men"
488110,63,"Women"
488129,5,"Men"
488129,14,"Women"
488138,1,"Men"
488138,27,"Women"
488174,11,"Men"
488174,20,"Women"
488183,0,"Men"
488183,23,"Women"
488192,98,"Men"
488192,1,"Women"
488217,13,"Men"
488217,222,"Women"
488226,7,"Men"
488226,9,"Women"
488253,49,"Men"
488253,15,"Women"
488262,19,"Men"
488262,14,"Women"
488280,24,"Men"
488280,12,"Women"
488299,2,"Men"
488299,9,"Women"
488305,67,"Men"
488305,51,"Women"
488314,124,"Men"
488314,0,"Women"
488332,6,"Men"
488332,48,"Women"
488350,150,"Men"
488350,0,"Women"
488369,42,"Men"
488369,8,"Women"
488378,9,"Men"
488378,137,"Women"
488387,94,"Men"
488387,177,"Women"
488396,36,"Men"
488396,3,"Women"
488411,2,"Men"
488411,110,"Women"
488420,18,"Men"
488420,142,"Women"
488439,139,"Men"
488439,39,"Women"
488448,62,"Men"
488448,23,"Women"
488527,384,"Men"
488527,486,"Women"
488554,324,"Men"
488554,517,"Women"
488563,28,"Men"
488563,32,"Women"
488572,274,"Men"
488572,333,"Women"
488590,8,"Men"
488590,14,"Women"
488651,21,"Men"
488651,103,"Women"
488679,5482,"Men"
488679,8849,"Women"
488721,957,"Men"
488721,120,"Women"
488730,4071,"Men"
488730,5284,"Women"
488749,18,"Men"
488749,113,"Women"
488776,205,"Men"
488776,469,"Women"
488800,285,"Men"
488800,689,"Women"
488837,16,"Men"
488837,8,"Women"
488846,22633,"Men"
488846,19328,"Women"
488891,70,"Men"
488891,126,"Women"
488907,4,"Men"
488907,25,"Women"
488916,0,"Men"
488916,97,"Women"
488934,2207,"Men"
488934,1941,"Women"
488952,4,"Men"
488952,70,"Women"
488961,3,"Men"
488961,129,"Women"
488970,5,"Men"
488970,52,"Women"
488989,4,"Men"
488989,129,"Women"
488998,14,"Men"
488998,103,"Women"
489122,9,"Men"
489122,44,"Women"
489131,3,"Men"
489131,34,"Women"
489140,11,"Men"
489140,53,"Women"
489159,0,"Men"
489159,152,"Women"
489201,4202,"Men"
489201,6156,"Women"
489238,30,"Men"
489238,171,"Women"
489247,1,"Men"
489247,17,"Women"
489256,181,"Men"
489256,10,"Women"
489283,108,"Men"
489283,679,"Women"
489335,35,"Men"
489335,30,"Women"
489344,16,"Men"
489344,186,"Women"
489353,149,"Men"
489353,602,"Women"
489371,293,"Men"
489371,24,"Women"
489779,17262,"Men"
489779,28326,"Women"
489830,0,"Men"
489830,69,"Women"
489858,187,"Men"
489858,361,"Women"
489937,517,"Men"
489937,363,"Women"
490018,8,"Men"
490018,7,"Women"
490045,97,"Men"
490045,126,"Women"
490054,28,"Men"
490054,190,"Women"
490081,155,"Men"
490081,152,"Women"
490090,58,"Men"
490090,62,"Women"
490106,140,"Men"
490106,317,"Women"
490115,45,"Men"
490115,15,"Women"
490124,1,"Men"
490124,1,"Women"
490133,4407,"Men"
490133,3279,"Women"
490142,13,"Men"
490142,23,"Women"
490151,2,"Men"
490151,24,"Women"
490160,77,"Men"
490160,135,"Women"
490197,11,"Men"
490197,45,"Women"
490203,11,"Men"
490203,133,"Women"
490221,3,"Men"
490221,8,"Women"
490230,123,"Men"
490230,171,"Women"
490249,26,"Men"
490249,5,"Women"
490258,18,"Men"
490258,86,"Women"
490276,113,"Men"
490276,0,"Women"
490285,1772,"Men"
490285,340,"Women"
490294,44,"Men"
490294,74,"Women"
490300,18,"Men"
490300,81,"Women"
490319,25,"Men"
490319,0,"Women"
490328,122,"Men"
490328,0,"Women"
490346,2,"Men"
490346,77,"Women"
490373,161,"Men"
490373,185,"Women"
490382,34,"Men"
490382,119,"Women"
490391,2,"Men"
490391,81,"Women"
490407,2,"Men"
490407,67,"Women"
490416,18,"Men"
490416,8,"Women"
490425,1,"Men"
490425,120,"Women"
490434,0,"Men"
490434,17,"Women"
490443,0,"Men"
490443,66,"Women"
490470,4,"Men"
490470,25,"Women"
490489,51,"Men"
490489,8,"Women"
490498,2,"Men"
490498,5,"Women"
490504,49,"Men"
490504,0,"Women"
490513,38,"Men"
490513,0,"Women"
490522,0,"Men"
490522,30,"Women"
490531,35,"Men"
490531,6,"Women"
490674,1,"Men"
490674,7,"Women"
490692,40,"Men"
490692,8,"Women"
490717,12,"Men"
490717,61,"Women"
490735,5,"Men"
490735,67,"Women"
490744,3,"Men"
490744,5,"Women"
490753,16,"Men"
490753,26,"Women"
490805,4116,"Men"
490805,4935,"Women"
490814,11,"Men"
490814,113,"Women"
490832,35,"Men"
490832,750,"Women"
490841,16,"Men"
490841,371,"Women"
490869,152,"Men"
490869,212,"Women"
490878,65,"Men"
490878,433,"Women"
490896,10,"Men"
490896,151,"Women"
490948,26,"Men"
490948,15,"Women"
490975,49,"Men"
490975,316,"Women"
491057,499,"Men"
491057,0,"Women"
491066,2,"Men"
491066,63,"Women"
491075,60,"Men"
491075,13,"Women"
491084,7,"Men"
491084,65,"Women"
491136,2,"Men"
491136,109,"Women"
491145,6,"Men"
491145,139,"Women"
491181,57,"Men"
491181,293,"Women"
491190,27,"Men"
491190,85,"Women"
491215,70,"Men"
491215,1,"Women"
491224,8,"Men"
491224,94,"Women"
491233,0,"Men"
491233,29,"Women"
491242,36,"Men"
491242,24,"Women"
491251,57,"Men"
491251,35,"Women"
491260,4,"Men"
491260,86,"Women"
491288,171,"Men"
491288,380,"Women"
491297,76,"Men"
491297,97,"Women"
491394,212,"Men"
491394,56,"Women"
491446,0,"Men"
491446,124,"Women"
491464,56,"Men"
491464,117,"Women"
491473,382,"Men"
491473,208,"Women"
491507,3,"Men"
491507,32,"Women"
491525,99,"Men"
491525,119,"Women"
491534,5,"Men"
491534,17,"Women"
491543,9,"Men"
491543,73,"Women"
491552,1,"Men"
491552,43,"Women"
491570,0,"Men"
491570,50,"Women"
491589,42,"Men"
491589,8,"Women"
491598,5,"Men"
491598,32,"Women"
491613,81,"Men"
491613,0,"Women"
491622,72,"Men"
491622,0,"Women"
491631,0,"Men"
491631,161,"Women"
491640,181,"Men"
491640,0,"Women"
491659,113,"Men"
491659,58,"Women"
491668,4,"Men"
491668,105,"Women"
491677,49,"Men"
491677,28,"Women"
491686,42,"Men"
491686,3,"Women"
491695,16,"Men"
491695,38,"Women"
491701,4,"Men"
491701,33,"Women"
491710,30,"Men"
491710,0,"Women"
491738,4,"Men"
491738,43,"Women"
491747,6,"Men"
491747,20,"Women"
491756,189,"Men"
491756,35,"Women"
491765,101,"Men"
491765,0,"Women"
491774,18,"Men"
491774,168,"Women"
491783,109,"Men"
491783,46,"Women"
491792,4,"Men"
491792,86,"Women"
491808,54,"Men"
491808,243,"Women"
491817,0,"Men"
491817,182,"Women"
491826,0,"Men"
491826,96,"Women"
491835,4,"Men"
491835,90,"Women"
491844,114,"Men"
491844,224,"Women"
491853,0,"Men"
491853,29,"Women"
491871,0,"Men"
491871,8,"Women"
491880,90,"Men"
491880,2,"Women"
491899,7,"Men"
491899,93,"Women"
491905,1,"Men"
491905,119,"Women"
491914,177,"Men"
491914,0,"Women"
491923,6,"Men"
491923,352,"Women"
491941,10,"Men"
491941,192,"Women"
491950,96,"Men"
491950,460,"Women"
491978,24,"Men"
491978,46,"Women"
491996,2,"Men"
491996,77,"Women"
492005,0,"Men"
492005,61,"Women"
492023,6,"Men"
492023,19,"Women"
492069,110,"Men"
492069,36,"Women"
492078,94,"Men"
492078,1,"Women"
492096,0,"Men"
492096,6,"Women"
492139,84,"Men"
492139,48,"Women"
492148,0,"Men"
492148,10,"Women"
492209,6,"Men"
492209,29,"Women"
492281,27,"Men"
492281,5,"Women"
492306,574,"Men"
492306,902,"Women"
492315,447,"Men"
492315,1012,"Women"
492324,432,"Men"
492324,994,"Women"
492421,22,"Men"
492421,6,"Women"
492449,131,"Men"
492449,442,"Women"
492476,108,"Men"
492476,271,"Women"
492607,39,"Men"
492607,180,"Women"
492652,20,"Men"
492652,16,"Women"
492661,42,"Men"
492661,185,"Women"
492689,384,"Men"
492689,613,"Women"
492704,27,"Men"
492704,213,"Women"
492722,48,"Men"
492722,371,"Women"
492731,33,"Men"
492731,141,"Women"
492759,53,"Men"
492759,572,"Women"
492801,237,"Men"
492801,422,"Women"
492935,49,"Men"
492935,344,"Women"
492953,2,"Men"
492953,73,"Women"
492962,1116,"Men"
492962,1663,"Women"
493071,101,"Men"
493071,280,"Women"
493080,271,"Men"
493080,282,"Women"
493132,1368,"Men"
493132,60,"Women"
493150,14,"Men"
493150,121,"Women"
493451,20,"Men"
493451,70,"Women"
493479,6,"Men"
493479,8,"Women"
493488,13,"Men"
493488,75,"Women"
493512,115,"Men"
493512,78,"Women"
493521,61,"Men"
493521,41,"Women"
493549,111,"Men"
493549,18,"Women"
493567,1,"Men"
493567,42,"Women"
493585,2,"Men"
493585,18,"Women"
493594,63,"Men"
493594,0,"Women"
493600,168,"Men"
493600,0,"Women"
493619,7,"Men"
493619,8,"Women"
493628,18,"Men"
493628,49,"Women"
493637,3,"Men"
493637,42,"Women"
493646,0,"Men"
493646,280,"Women"
493664,65,"Men"
493664,0,"Women"
493673,82,"Men"
493673,110,"Women"
493682,9,"Men"
493682,91,"Women"
493691,0,"Men"
493691,49,"Women"
493707,87,"Men"
493707,0,"Women"
493716,72,"Men"
493716,0,"Women"
493743,190,"Men"
493743,74,"Women"
493752,0,"Men"
493752,8,"Women"
493761,52,"Men"
493761,86,"Women"
493770,0,"Men"
493770,31,"Women"
493798,0,"Men"
493798,97,"Women"
493804,79,"Men"
493804,15,"Women"
493813,10,"Men"
493813,127,"Women"
493822,144,"Men"
493822,350,"Women"
493868,28,"Men"
493868,18,"Women"
493895,1718,"Men"
493895,245,"Women"
493910,0,"Men"
493910,42,"Women"
493947,379,"Men"
493947,253,"Women"
493956,19,"Men"
493956,36,"Women"
493974,37,"Men"
493974,20,"Women"
493992,19,"Men"
493992,166,"Women"
494010,61,"Men"
494010,103,"Women"
494029,21,"Men"
494029,5,"Women"
494162,57,"Men"
494162,531,"Women"
494232,3,"Men"
494232,114,"Women"
494250,51,"Men"
494250,836,"Women"
494278,70,"Men"
494278,255,"Women"
494287,130,"Men"
494287,338,"Women"
494357,674,"Men"
494357,543,"Women"
494436,65,"Men"
494436,269,"Women"
494463,0,"Men"
494463,300,"Women"
494472,1,"Men"
494472,13,"Women"
494524,3,"Men"
494524,136,"Women"
494542,39,"Men"
494542,18,"Women"
494551,0,"Men"
494551,4,"Women"
494588,74,"Men"
494588,350,"Women"
494603,2006,"Men"
494603,844,"Women"
